date,system:index,NDVI,Rural_LST,UHI,Urban_LST,.geo,month,year,day_of_year,week,LST_diff,UHI_lag1,UHI_lag4,UHI_rolling4,month_sin,month_cos,doy_sin,doy_cos,time_idx,UHI_trend,UHI_detrended
2025-05-08,322,0.3475205250792371,28.86364476311982,5.273220183189583,34.1368649463094,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2025,128,19,5.273220183189583,5.404269998216252,1.7221137856852309,4.960381698528209,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,318.0,4.085481409043423,1.18773877414616
2025-06-05,323,0.36640711310325036,6.272977409767103,5.273240868714525,34.608916408249414,"{""type"":""MultiPoint"",""coordinates"":[]}",6,2025,156,23,28.335938998482312,5.273220183189583,3.628716799464076,5.371512715840821,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,319.0,4.08880773744114,1.1844331312733845
2025-09-04,324,0.42778852418129343,28.34204596399392,5.273308096670584,36.14308365955445,"{""type"":""MultiPoint"",""coordinates"":[]}",9,2025,247,36,7.801037695560527,5.273240868714525,5.535319813242921,5.306009786697737,-1.0,-1.8369701987210297e-16,-0.8958392907349089,-0.4443781781046134,320.0,4.092134065838858,1.181174030831726
2025-10-09,325,0.45139675921131,36.226920836250045,5.273333953576761,36.73314798697947,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2025,282,41,0.5062271507294227,5.273308096670584,5.404269998216252,5.273275775537864,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,321.0,4.095460394236575,1.1778735593401857
2025-10-16,326,0.4561184062173133,31.57782172750647,5.273339124957996,36.85116085246447,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2025,289,42,5.273339124957996,5.273333953576761,5.273220183189583,5.273305510979967,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,322.0,4.0987867226342924,1.1745524023237035
2025-10-30,327,0.2881146085393009,19.98634747327445,3.7652840077005534,23.751631480975004,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2025,303,44,3.7652840077005543,5.273339124957996,5.273240868714525,4.896316295726475,-0.8660254037844386,0.5000000000000001,-0.8758917051442433,0.48250774176121763,323.0,4.10211305103201,-0.33682904333145647
2025-11-13,328,0.38062014196578314,32.18891090790698,3.7519928711619204,29.625020124345696,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2025,317,46,-2.563890783561284,3.7652840077005534,5.273308096670584,4.515987489349309,-0.5000000000000004,0.8660254037844384,-0.7354170229639858,0.6776147890466887,324.0,4.105439379429727,-0.3534465082678069
2025-11-20,329,0.4268729086790243,28.81636714313844,3.745347302892604,32.56171444603104,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2025,324,47,3.7453473028926005,3.7519928711619204,5.273333953576761,4.13399082667827,-0.5000000000000004,0.8660254037844384,-0.6486295610349818,0.7611042586607742,325.0,4.108765707827445,-0.36341840493484057
2025-12-11,330,0.38613493544354444,32.49021729565648,7.998548141466761,32.14632322748149,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2025,345,50,-0.3438940681749898,3.745347302892604,5.273339124957996,4.815293080805461,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,326.0,4.112092036225162,3.8864561052415993
2025-12-18,331,0.3725556110317178,22.59157773364016,9.416281754324814,32.00785948796497,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2025,352,51,9.41628175432481,7.998548141466761,3.7652840077005534,6.228042517461526,-2.4492935982947064e-16,1.0,-0.22192151300416674,0.9750645322571945,327.0,4.1154183646228795,5.300863389701934
